"Pickup_DateTime","DropOff_datetime","PUlocationID","DOlocationID","SR_Flag","Dispatching_base_number","Dispatching_base_num"
"2018-01-03 15:26:19","2018-01-03 15:31:17","","265","","B02899",""
"2018-01-03 15:16:19","2018-01-03 15:22:19","","265","","B02899",""
"2018-01-03 15:21:22","2018-01-03 16:03:07","","265","","B02899",""
"2018-01-03 15:10:13","2018-01-03 15:25:19","","265","","B02899",""
"2018-01-03 15:41:41","2018-01-03 16:18:29","","265","","B02899",""
"2018-01-03 15:14:02","2018-01-03 15:21:21","","265","","B02899",""
"2018-01-03 15:29:17","2018-01-03 16:26:31","","265","","B02899",""
"2018-01-03 15:12:25","2018-01-03 15:29:45","","265","","B02899",""
"2018-01-03 15:37:47","2018-01-03 15:43:37","","265","","B02899",""
"2018-01-03 15:30:31","2018-01-03 15:40:19","","265","","B02899",""
"2018-01-03 15:48:48","2018-01-03 16:02:13","","265","","B02899",""
"2018-01-03 15:09:19","2018-01-03 15:09:20","","265","","B02901",""
"2018-01-03 15:35:43","2018-01-03 16:34:10","","265","","B02901",""
"2018-01-03 15:43:31","2018-01-03 15:54:06","","265","","B02901",""
"2018-01-03 15:13:26","2018-01-03 15:33:20","","265","","B02901",""
"2018-01-03 15:25:52","2018-01-03 16:16:23","","265","","B02901",""
"2018-01-03 15:54:50","2018-01-03 15:57:55","","265","","B02903",""
"2018-01-03 15:54:37","2018-01-03 16:01:15","","265","","B02903",""
"2018-01-03 15:05:20","2018-01-03 15:24:57","","265","","B02905",""
"2018-01-03 15:02:31","2018-01-03 15:13:50","","265","","B02905",""
"2018-01-03 15:33:57","2018-01-03 15:37:06","","265","","B02905",""
"2018-01-03 15:27:50","2018-01-03 16:05:35","","265","","B02905",""
"2018-01-03 15:12:29","2018-01-03 15:21:25","","265","","B02905",""
"2018-01-03 15:27:45","2018-01-03 15:37:07","","265","","B02905",""
"2018-01-03 15:14:35","2018-01-03 15:30:36","","265","","B02905",""
"2018-01-03 15:43:58","2018-01-03 15:47:59","","265","","B02905",""
"2018-01-03 15:56:36","2018-01-03 16:00:37","","265","","B02905",""
"2018-01-03 15:10:14","2018-01-03 15:15:18","","265","","B02905",""
"2018-01-03 15:20:54","2018-01-03 15:29:53","","265","","B02905",""
"2018-01-03 15:12:00","2018-01-03 15:32:48","","265","","B02905",""
"2018-01-03 15:58:55","2018-01-03 16:05:56","","265","","B02905",""
"2018-01-03 15:18:11","2018-01-03 15:21:42","","265","","B02905",""
"2018-01-03 15:53:52","2018-01-03 15:57:13","","265","","B02905",""
"2018-01-03 15:35:48","2018-01-03 15:42:07","","265","","B02909",""
"2018-01-03 15:50:53","2018-01-03 16:09:19","","265","","B02909",""
"2018-01-03 15:42:12","2018-01-03 15:47:27","","","","B02914",""
"2018-01-03 15:39:15","2018-01-03 15:46:31","","","","B02914",""
"2018-01-03 15:54:56","2018-01-03 16:05:55","","","","B02914",""
"2018-01-03 15:00:26","2018-01-03 15:07:42","","","","B02914",""
"2018-01-03 15:28:35","2018-01-03 15:35:24","","","","B02914",""
"2018-01-03 15:14:25","2018-01-03 15:21:42","","","","B02914",""
"2018-01-03 15:43:19","2018-01-03 15:48:05","","","","B02914",""
"2018-01-03 15:38:54","2018-01-03 15:49:23","","","","B02914",""
"2018-01-03 15:05:01","2018-01-03 15:16:36","","","","B02914",""
"2018-01-03 15:44:19","2018-01-03 16:02:36","","","","B02914",""
"2018-01-03 15:18:14","2018-01-03 15:25:44","","","","B02914",""
"2018-01-03 15:48:08","2018-01-03 17:04:25","","","","B02914",""
"2018-01-03 15:23:05","2018-01-03 15:40:01","","","","B02914",""
"2018-01-03 15:48:54","2018-01-03 16:06:08","","","","B02914",""
"2018-01-03 15:33:25","2018-01-03 15:37:20","","","","B02914",""
"2018-01-03 15:51:31","2018-01-03 15:55:57","","","","B02914",""
"2018-01-03 15:13:31","2018-01-03 15:35:31","","","","B02914",""
"2018-01-03 15:50:13","2018-01-03 16:02:24","","","","B02914",""
"2018-01-03 15:26:43","2018-01-03 15:33:49","","","","B02914",""
"2018-01-03 15:43:11","2018-01-03 16:05:24","","","","B02914",""
"2018-01-03 15:03:52","2018-01-03 15:29:40","","","","B02914",""
"2018-01-03 15:35:54","2018-01-03 15:42:32","","","","B02914",""
"2018-01-03 15:42:18","2018-01-03 15:47:05","","","","B02914",""
"2018-01-03 15:22:28","2018-01-03 15:38:18","","","","B02914",""
"2018-01-03 15:42:22","2018-01-03 15:56:01","","","","B02914",""
"2018-01-03 15:11:38","2018-01-03 15:19:28","","","","B02914",""
"2018-01-03 15:35:11","2018-01-03 15:46:28","","","","B02914",""
"2018-01-03 15:27:10","2018-01-03 16:15:58","","","","B02914",""
"2018-01-03 16:14:20","2018-01-03 16:24:06","74","42","","B02510",""
"2018-01-03 16:38:06","2018-01-03 16:52:14","41","238","","B02510",""
"2018-01-03 16:39:30","2018-01-03 16:47:56","234","249","","B02510",""
"2018-01-03 16:46:35","2018-01-03 16:58:08","76","180","1","B02510",""
"2018-01-03 16:18:27","2018-01-03 16:33:53","90","148","","B02510",""
"2018-01-03 16:42:41","2018-01-03 16:57:33","79","170","","B02510",""
"2018-01-03 16:26:40","2018-01-03 16:30:31","79","79","1","B02510",""
"2018-01-03 16:33:03","2018-01-03 16:48:57","79","186","1","B02510",""
"2018-01-03 16:58:16","2018-01-03 17:20:43","68","79","","B02510",""
"2018-01-03 16:04:18","2018-01-03 16:31:26","97","37","1","B02510",""
"2018-01-03 16:58:25","2018-01-03 17:36:23","112","198","1","B02510",""
"2018-01-03 16:29:54","2018-01-03 17:26:57","132","144","","B02510",""
"2018-01-03 16:57:25","2018-01-03 17:02:32","226","226","1","B02510",""
"2018-01-03 16:08:42","2018-01-03 16:27:49","161","239","","B02510",""
"2018-01-03 16:38:30","2018-01-03 16:53:16","41","151","","B02510",""
"2018-01-03 16:28:21","2018-01-03 16:50:05","79","43","","B02510",""
"2018-01-03 16:00:10","2018-01-03 16:15:16","127","41","","B02510",""
"2018-01-03 16:54:49","2018-01-03 17:15:21","229","114","","B02510",""
"2018-01-03 16:47:39","2018-01-03 17:17:45","140","179","","B02510",""
"2018-01-03 16:51:00","2018-01-03 17:07:34","","265","","B01667",""
"2018-01-03 16:04:00","2018-01-03 16:21:28","","265","","B01667",""
"2018-01-03 16:36:00","2018-01-03 16:55:23","","265","","B01667",""
"2018-01-03 16:04:00","2018-01-03 16:21:03","","265","","B01667",""
"2018-01-03 16:37:00","2018-01-03 16:55:53","","265","","B01667",""
"2018-01-03 16:30:00","2018-01-03 16:38:27","","265","","B01667",""
"2018-01-03 16:59:00","2018-01-03 17:13:28","","265","","B01667",""
"2018-01-03 16:17:00","2018-01-03 16:31:00","","265","","B01667",""
"2018-01-03 16:53:00","2018-01-03 17:08:13","","265","","B01667",""
"2018-01-03 16:30:00","2018-01-03 16:42:49","","265","","B01667",""
"2018-01-03 16:01:00","2018-01-03 16:16:25","","265","","B01667",""
"2018-01-03 16:02:12","2018-01-03 16:26:45","161","202","1","B02510",""
"2018-01-03 16:37:52","2018-01-03 16:45:46","145","112","1","B02510",""
"2018-01-03 16:17:25","2018-01-03 16:41:27","155","77","","B02510",""
"2018-01-03 16:19:11","2018-01-03 16:26:29","80","255","","B02510",""
"2018-01-03 16:44:16","2018-01-03 18:13:54","79","188","","B02510",""
"2018-01-03 16:19:11","2018-01-03 16:36:32","216","219","1","B02510",""
"2018-01-03 16:53:13","2018-01-03 17:00:42","219","139","1","B02510",""
"2018-01-03 16:16:29","2018-01-03 16:24:25","232","79","","B02510",""
"2018-01-03 16:30:33","2018-01-03 16:40:32","137","164","","B02510",""
"2018-01-03 16:45:03","2018-01-03 17:07:02","164","238","","B02510",""
"2018-01-03 16:09:26","2018-01-03 16:49:40","87","138","","B02510",""
"2018-01-03 16:11:38","2018-01-03 16:18:13","163","161","1","B02510",""
"2018-01-03 16:27:41","2018-01-03 16:31:08","163","237","","B02510",""
"2018-01-03 16:41:34","2018-01-03 16:55:06","61","17","","B02510",""
"2018-01-03 16:54:08","2018-01-03 17:04:28","208","242","1","B02510",""
"2018-01-03 16:37:55","2018-01-03 16:52:58","41","42","1","B02510",""
"2018-01-03 16:44:13","2018-01-03 17:08:14","41","168","1","B02510",""
"2018-01-03 16:27:12","2018-01-03 18:41:02","167","167","","B02510",""
"2018-01-03 16:27:40","2018-01-03 16:37:48","24","238","","B02510",""
"2018-01-03 16:08:00","2018-01-03 16:16:17","89","178","","B02510",""
"2018-01-03 16:04:10","2018-01-03 17:27:16","162","265","","B02510",""
"2018-01-03 16:08:52","2018-01-03 17:02:18","230","1","","B02510",""
"2018-01-03 16:39:44","2018-01-03 16:51:07","61","181","","B02510",""
"2018-01-03 16:07:53","2018-01-03 17:06:39","225","225","","B02510",""
"2018-01-03 16:26:04","2018-01-03 16:54:29","42","170","","B02510",""
"2018-01-03 16:10:03","2018-01-03 16:18:29","164","186","","B02510",""
"2018-01-03 16:32:00","2018-01-03 16:43:42","","265","","B01667",""
"2018-01-03 16:07:00","2018-01-03 16:21:50","","265","","B01667",""
"2018-01-03 16:43:00","2018-01-03 17:02:58","","265","","B01667",""
"2018-01-03 16:30:00","2018-01-03 16:38:14","","265","","B01667",""
"2018-01-03 16:57:00","2018-01-03 17:12:39","","265","","B01667",""
"2018-01-03 16:40:00","2018-01-03 16:59:39","","265","","B01667",""
"2018-01-03 16:34:26","2018-01-03 16:44:41","42","247","","B01672",""
"2018-01-03 16:38:49","2018-01-03 16:49:35","74","42","","B01672",""
"2018-01-03 16:21:00","2018-01-03 16:51:00","","","","B01674",""
"2018-01-03 16:11:00","2018-01-03 16:36:00","","","","B01674",""
"2018-01-03 16:49:25","2018-01-03 17:16:24","74","7","","B02510",""
"2018-01-03 16:43:05","2018-01-03 17:12:55","42","113","","B02510",""
"2018-01-03 16:27:47","2018-01-03 16:52:05","88","164","","B02510",""
"2018-01-03 16:14:54","2018-01-03 16:26:16","228","181","1","B02510",""
"2018-01-03 16:38:02","2018-01-03 16:48:50","246","113","","B02510",""
"2018-01-03 16:23:21","2018-01-03 17:13:55","249","61","","B02510",""
"2018-01-03 16:35:06","2018-01-03 17:12:44","161","138","","B02510",""
"2018-01-03 16:36:56","2018-01-03 16:46:45","172","214","1","B02510",""
"2018-01-03 16:50:54","2018-01-03 16:59:12","6","118","","B02510",""
"2018-01-03 16:18:31","2018-01-03 16:40:21","170","230","","B02510",""
"2018-01-03 16:42:46","2018-01-03 16:54:16","230","163","","B02510",""
"2018-01-03 16:56:40","2018-01-03 17:05:46","247","119","1","B02510",""
"2018-01-03 16:00:42","2018-01-03 16:02:28","225","225","","B02510",""
"2018-01-03 16:38:00","2018-01-03 17:11:00","","","","B01674",""
"2018-01-03 16:17:00","2018-01-03 16:38:00","","","","B01674",""
"2018-01-03 16:51:00","2018-01-03 16:55:00","","","","B01674",""
"2018-01-03 16:58:00","2018-01-03 17:35:00","","","","B01674",""
"2018-01-03 16:24:00","2018-01-03 16:57:00","","","","B01679",""
"2018-01-03 16:56:30","2018-01-03 16:57:30","","","","B01710",""
"2018-01-03 16:51:30","2018-01-03 16:53:30","","","","B01710",""
"2018-01-03 17:26:27","2018-01-03 17:26:36","","265","","B00919",""
"2018-01-03 17:23:14","2018-01-03 17:36:02","","265","","B00919",""
"2018-01-03 17:29:14","2018-01-03 17:41:26","","265","","B00919",""
"2018-01-03 17:37:11","2018-01-03 18:14:50","","265","","B00919",""
"2018-01-03 17:40:52","2018-01-03 17:49:42","","265","","B00919",""
"2018-01-03 17:00:34","2018-01-03 17:00:36","","265","","B00932",""
"2018-01-03 17:00:03","2018-01-03 17:00:04","","265","","B00932",""
"2018-01-03 17:57:40","2018-01-03 17:57:41","","265","","B00932",""
"2018-01-03 17:56:05","2018-01-03 17:56:08","","265","","B00932",""
"2018-01-03 17:28:35","2018-01-03 17:40:01","","265","","B00932",""
"2018-01-03 17:01:37","2018-01-03 17:14:17","","265","","B00932",""
"2018-01-03 17:05:13","2018-01-03 17:05:14","","265","","B00932",""
"2018-01-03 17:29:08","2018-01-03 17:39:40","","265","","B00932",""
"2018-01-03 17:38:31","2018-01-03 17:54:20","","265","","B00937",""
"2018-01-03 17:41:07","2018-01-03 18:16:38","","265","","B00911",""
"2018-01-03 17:24:39","2018-01-03 17:44:02","","265","","B00911",""
"2018-01-03 17:05:08","2018-01-03 17:14:08","","265","","B00911",""
"2018-01-03 17:43:10","2018-01-03 18:00:46","","265","","B00911",""
"2018-01-03 17:41:21","2018-01-03 18:18:10","","265","","B00911",""
"2018-01-03 17:34:38","2018-01-03 17:38:40","","265","","B00911",""
"2018-01-03 17:12:22","2018-01-03 17:27:02","","265","","B00911",""
"2018-01-03 17:01:37","2018-01-03 17:21:46","","265","","B00919",""
"2018-01-03 17:31:13","2018-01-03 17:31:16","","265","","B00919",""
"2018-01-03 17:10:45","2018-01-03 17:10:48","","265","","B00919",""
"2018-01-03 17:39:53","2018-01-03 17:41:44","","265","","B00919",""
"2018-01-03 17:25:24","2018-01-03 18:04:49","","265","","B00900",""
"2018-01-03 17:19:54","2018-01-03 17:31:42","","265","","B00900",""
"2018-01-03 17:45:32","2018-01-03 17:56:51","","265","","B00900",""
"2018-01-03 17:19:49","2018-01-03 17:37:47","","265","","B00900",""
"2018-01-03 17:53:32","2018-01-03 18:10:28","","265","","B00900",""
"2018-01-03 17:52:02","2018-01-03 18:15:53","","265","","B00911",""
"2018-01-03 17:55:29","2018-01-03 18:11:20","","265","","B00911",""
"2018-01-03 17:48:33","2018-01-03 18:00:22","","265","","B00911",""
"2018-01-03 17:35:16","2018-01-03 17:43:21","","265","","B00911",""
"2018-01-03 17:10:40","2018-01-03 17:24:17","","265","","B00911",""
"2018-01-03 17:21:26","2018-01-03 17:49:01","","265","","B00911",""
"2018-01-03 17:12:08","2018-01-03 17:19:39","","265","","B00900",""
"2018-01-03 17:21:55","2018-01-03 17:30:43","","265","","B00900",""
"2018-01-03 17:01:44","2018-01-03 17:47:29","","265","","B00900",""
"2018-01-03 17:09:43","2018-01-03 17:14:05","","265","","B00900",""
"2018-01-03 17:40:29","2018-01-03 17:54:38","","265","","B00900",""
"2018-01-03 17:22:11","2018-01-03 17:28:24","","265","","B00900",""
"2018-01-03 17:37:36","2018-01-03 17:47:54","","265","","B00900",""
"2018-01-03 17:57:57","2018-01-03 18:14:09","","265","","B00900",""
"2018-01-03 17:13:56","2018-01-03 17:29:18","","265","","B00900",""
"2018-01-03 17:42:11","2018-01-03 17:53:44","","265","","B00900",""
"2018-01-03 17:56:16","2018-01-03 18:05:34","","265","","B00900",""
"2018-01-03 17:45:01","2018-01-03 17:57:49","","265","","B00900",""
"2018-01-03 17:03:02","2018-01-03 17:33:27","","265","","B00900",""
"2018-01-03 17:44:29","2018-01-03 18:06:11","","265","","B00900",""
"2018-01-03 17:28:06","2018-01-03 17:42:55","","265","","B00900",""
"2018-01-03 17:50:57","2018-01-03 18:04:14","","265","","B00900",""
"2018-01-03 17:19:19","2018-01-03 17:30:51","","265","","B00900",""
"2018-01-03 17:35:03","2018-01-03 17:50:53","","265","","B00900",""
"2018-01-03 17:56:10","2018-01-03 18:10:42","","265","","B00900",""
"2018-01-03 17:20:51","2018-01-03 17:35:56","","265","","B00900",""
"2018-01-03 17:43:27","2018-01-03 18:04:53","","265","","B00900",""
"2018-01-03 17:55:21","2018-01-03 18:28:32","","265","","B00900",""
"2018-01-03 17:37:00","2018-01-03 17:54:59","","265","","B00900",""
"2018-01-03 17:08:16","2018-01-03 17:15:42","","265","","B00900",""
"2018-01-03 17:23:36","2018-01-03 17:36:03","","265","","B00900",""
"2018-01-03 17:42:56","2018-01-03 17:55:15","","265","","B00900",""
"2018-01-03 17:16:34","2018-01-03 17:22:59","","265","","B00900",""
"2018-01-03 17:48:41","2018-01-03 18:05:44","","265","","B00900",""
"2018-01-03 17:38:25","2018-01-03 17:51:24","","265","","B00900",""
"2018-01-03 17:58:31","2018-01-03 18:05:53","","265","","B00900",""
"2018-01-03 17:28:24","2018-01-03 17:44:03","","265","","B00900",""
"2018-01-03 17:54:15","2018-01-03 17:59:08","","265","","B00900",""
"2018-01-03 17:59:05","2018-01-03 18:27:53","","265","","B00900",""
"2018-01-03 17:11:17","2018-01-03 19:59:06","","265","","B00900",""
"2018-01-03 17:20:33","2018-01-03 17:34:56","","265","","B00900",""
"2018-01-03 17:38:52","2018-01-03 17:53:28","","265","","B00900",""
"2018-01-03 17:35:22","2018-01-03 17:51:59","","265","","B00900",""
"2018-01-03 17:54:59","2018-01-03 18:00:00","","265","","B00900",""
"2018-01-03 17:05:25","2018-01-03 17:24:16","","265","","B00900",""
"2018-01-03 17:35:16","2018-01-03 18:23:19","","265","","B00900",""
"2018-01-03 17:05:04","2018-01-03 17:26:39","","265","","B00900",""
"2018-01-03 17:33:48","2018-01-03 17:45:42","","265","","B00900",""
"2018-01-03 17:07:58","2018-01-03 17:12:53","","265","","B00900",""
"2018-01-03 17:19:34","2018-01-03 17:28:43","","265","","B00900",""
"2018-01-03 17:51:59","2018-01-03 18:00:12","","265","","B00900",""
"2018-01-03 17:03:31","2018-01-03 17:18:36","","265","","B00900",""
"2018-01-03 17:25:50","2018-01-03 17:35:14","","265","","B00900",""
"2018-01-03 17:55:23","2018-01-03 18:00:24","","265","","B00900",""
"2018-01-03 17:07:09","2018-01-03 17:16:53","","265","","B00900",""
"2018-01-03 17:36:26","2018-01-03 18:05:13","","265","","B00900",""
"2018-01-03 17:13:18","2018-01-03 17:16:23","","265","","B00900",""
"2018-01-03 17:04:39","2018-01-03 17:13:53","","265","","B00900",""
"2018-01-03 17:15:57","2018-01-03 17:33:14","","265","","B00900",""
"2018-01-03 17:11:52","2018-01-03 17:25:38","","265","","B00900",""
"2018-01-03 17:26:48","2018-01-03 17:57:52","","265","","B00900",""
"2018-01-03 17:17:41","2018-01-03 17:52:53","","","","B00889",""
"2018-01-03 17:05:35","2018-01-03 17:52:41","","","","B00889",""
"2018-01-03 17:39:22","2018-01-03 18:18:09","","","","B00889",""
"2018-01-03 17:22:39","2018-01-03 17:52:57","","","","B00889",""
"2018-01-03 17:04:34","2018-01-03 17:23:42","","265","","B00900",""
"2018-01-03 17:39:17","2018-01-03 18:01:52","","265","","B00900",""
"2018-01-03 17:23:51","2018-01-03 17:44:02","","265","","B00900",""
"2018-01-03 17:43:15","2018-01-03 18:05:18","","265","","B00900",""
"2018-01-03 17:06:04","2018-01-03 17:13:35","","265","","B00900",""
"2018-01-03 17:16:42","2018-01-03 17:34:13","","265","","B00900",""
"2018-01-03 17:38:49","2018-01-03 17:44:27","","265","","B00900",""
"2018-01-03 17:08:50","2018-01-03 17:52:46","","","","B00889",""
"2018-01-03 17:50:14","2018-01-03 18:25:05","","","","B00889",""
"2018-01-03 17:07:49","2018-01-03 17:52:44","","","","B00889",""
"2018-01-03 17:23:35","2018-01-03 17:52:57","","","","B00889",""
"2018-01-03 17:33:22","2018-01-03 18:18:07","","","","B00889",""
"2018-01-03 17:34:47","2018-01-03 18:18:18","","","","B00889",""
"2018-01-03 17:57:01","2018-01-03 18:25:13","","","","B00889",""
"2018-01-03 17:15:00","2018-01-03 17:52:40","","","","B00889",""
"2018-01-03 17:28:00","2018-01-03 17:53:00","","","","B00889",""
"2018-01-03 17:47:56","2018-01-03 18:18:22","","","","B00889",""
"2018-01-03 17:00:25","2018-01-03 17:33:16","","","","B00889",""
"2018-01-03 17:22:13","2018-01-03 17:52:56","","","","B00889",""
"2018-01-03 17:40:57","2018-01-03 18:57:59","","265","","B00887",""
"2018-01-03 17:23:21","2018-01-03 18:39:04","","265","","B00887",""
"2018-01-03 17:11:19","2018-01-03 18:41:42","","265","","B00887",""
"2018-01-03 17:13:21","2018-01-03 18:25:37","","265","","B00887",""
"2018-01-03 17:29:54","2018-01-03 17:38:12","","265","","B00887",""
"2018-01-03 17:03:31","2018-01-03 17:41:08","","265","","B00887",""
"2018-01-03 17:15:02","2018-01-03 17:42:25","","265","","B00887",""
"2018-01-03 17:54:06","2018-01-03 19:17:28","","265","","B00887",""
"2018-01-03 17:10:13","2018-01-03 17:58:22","","265","","B00887",""
"2018-01-03 17:25:08","2018-01-03 18:30:28","","265","","B00887",""
"2018-01-03 17:59:15","2018-01-03 18:25:57","","265","","B00887",""
"2018-01-03 17:15:57","2018-01-03 17:44:41","","265","","B00887",""
"2018-01-03 17:31:00","2018-01-03 18:07:01","","265","","B00887",""
"2018-01-03 17:06:26","2018-01-03 19:04:38","","265","","B00887",""
"2018-01-03 17:20:13","2018-01-03 17:51:29","","265","","B00887",""
"2018-01-03 17:34:28","2018-01-03 18:08:03","","","","B00888",""
"2018-01-03 17:03:17","2018-01-03 17:52:42","","","","B00889",""
"2018-01-03 17:35:13","2018-01-03 18:18:06","","","","B00889",""
"2018-01-03 17:30:44","2018-01-03 18:18:02","","","","B00889",""
"2018-01-03 17:53:02","2018-01-03 18:25:07","","","","B00889",""
"2018-01-03 17:01:37","2018-01-03 17:33:18","","","","B00889",""
"2018-01-03 17:09:08","2018-01-03 17:52:48","","","","B00889",""
"2018-01-03 17:52:27","2018-01-03 19:37:00","","265","","B00887",""
"2018-01-03 17:05:24","2018-01-03 18:34:07","","265","","B00887",""
"2018-01-03 17:10:59","2018-01-03 17:48:17","","265","","B00887",""
"2018-01-03 17:32:12","2018-01-03 17:53:46","","265","","B00887",""
"2018-01-03 17:28:03","2018-01-03 18:11:16","","265","","B00887",""
"2018-01-03 17:25:06","2018-01-03 18:36:12","","265","","B00887",""
"2018-01-03 17:57:51","2018-01-03 18:52:38","","265","","B00887",""
"2018-01-03 17:51:59","2018-01-03 18:36:20","","265","","B00887",""
"2018-01-03 17:46:24","2018-01-03 18:17:44","","265","","B00887",""
"2018-01-03 17:05:19","2018-01-03 17:29:54","","265","","B00887",""
"2018-01-03 17:07:30","2018-01-03 18:51:28","","265","","B00887",""
"2018-01-03 17:03:41","2018-01-03 17:50:18","","265","","B00887",""
"2018-01-03 17:13:16","2018-01-03 18:00:30","","265","","B00887",""
"2018-01-03 17:14:55","2018-01-03 18:25:20","","265","","B00887",""
"2018-01-03 17:15:13","2018-01-03 18:38:31","","265","","B00887",""
"2018-01-03 17:20:02","2018-01-03 17:58:25","","265","","B00887",""
"2018-01-03 17:06:42","2018-01-03 18:42:59","","265","","B00887",""
"2018-01-03 17:15:19","2018-01-03 18:28:03","","265","","B00887",""
"2018-01-03 17:57:38","2018-01-03 18:40:07","","265","","B00887",""
"2018-01-03 17:49:54","2018-01-03 19:01:03","","265","","B00887",""
"2018-01-03 17:00:02","2018-01-03 18:26:57","","265","","B00887",""
"2018-01-03 17:56:56","2018-01-03 18:49:13","","265","","B00887",""
"2018-01-03 17:46:44","2018-01-03 18:25:28","","265","","B00887",""
"2018-01-03 17:10:46","2018-01-03 18:03:04","","265","","B00887",""
"2018-01-03 17:00:08","2018-01-03 18:16:42","","265","","B00887",""
"2018-01-03 17:17:09","2018-01-03 17:30:45","","265","","B00887",""
"2018-01-03 17:54:52","2018-01-03 18:19:39","","265","","B00887",""
"2018-01-03 17:43:07","2018-01-03 18:30:02","","265","","B00887",""
"2018-01-03 17:22:37","2018-01-03 18:00:24","","265","","B00887",""
"2018-01-03 17:55:09","2018-01-03 18:20:47","","265","","B00887",""
"2018-01-03 17:40:52","2018-01-03 18:46:29","","265","","B00887",""
"2018-01-03 17:25:35","2018-01-03 18:32:33","","265","","B00887",""
"2018-01-03 17:57:07","2018-01-03 18:32:56","","265","","B00887",""
"2018-01-03 17:44:01","2018-01-03 17:50:03","","265","","B00860",""
"2018-01-03 17:56:04","2018-01-03 18:04:11","","265","","B00860",""
"2018-01-03 17:39:11","2018-01-03 18:46:11","","265","","B00887",""
"2018-01-03 17:41:55","2018-01-03 19:01:23","","265","","B00887",""
"2018-01-03 17:53:05","2018-01-03 19:09:30","","265","","B00887",""
"2018-01-03 17:25:49","2018-01-03 18:08:23","","265","","B00887",""
"2018-01-03 17:30:41","2018-01-03 18:37:41","","265","","B00887",""
"2018-01-03 17:26:36","2018-01-03 18:25:34","","265","","B00887",""
"2018-01-03 17:00:41","2018-01-03 17:48:28","","265","","B00887",""
"2018-01-03 17:16:40","2018-01-03 18:13:13","","265","","B00887",""
"2018-01-03 17:01:08","2018-01-03 17:39:15","","265","","B00887",""
"2018-01-03 17:11:41","2018-01-03 17:27:36","60","32","","B02682",""
"2018-01-03 17:38:42","2018-01-03 17:55:52","225","198","","B02682",""
"2018-01-03 17:48:53","2018-01-03 17:59:01","39","39","","B02682",""
"2018-01-03 17:14:17","2018-01-03 17:33:12","157","164","","B02682",""
"2018-01-03 17:45:57","2018-01-03 18:28:34","234","97","","B02682",""
"2018-01-03 17:09:52","2018-01-03 17:45:39","230","138","","B02682",""
"2018-01-03 17:55:52","2018-01-03 18:46:26","138","261","","B02682",""
"2018-01-03 17:52:24","2018-01-03 18:01:23","124","180","","B02682",""
"2018-01-03 17:00:10","2018-01-03 17:03:28","177","225","","B02682",""
"2018-01-03 17:06:09","2018-01-03 17:35:31","225","106","","B02682",""
"2018-01-03 17:53:49","2018-01-03 18:06:16","181","40","","B02682",""
"2018-01-03 17:29:44","2018-01-03 17:51:44","178","14","1","B02682",""
"2018-01-03 17:40:24","2018-01-03 17:57:48","22","14","1","B02682",""
"2018-01-03 17:09:33","2018-01-03 17:11:42","48","142","","B02682",""
"2018-01-03 17:34:14","2018-01-03 18:11:19","247","254","1","B02682",""
"2018-01-03 17:51:01","2018-01-03 18:18:20","20","259","1","B02682",""
"2018-01-03 17:50:02","2018-01-03 18:37:57","36","28","1","B02682",""
"2018-01-03 17:12:21","2018-01-03 17:20:24","18","235","","B02682",""
"2018-01-03 17:21:12","2018-01-03 17:26:22","235","169","","B02682",""
"2018-01-03 17:32:10","2018-01-03 17:49:11","169","174","","B02682",""
"2018-01-03 17:59:31","2018-01-03 18:43:07","174","51","1","B02682",""
"2018-01-03 17:13:10","2018-01-03 17:21:55","132","76","1","B02682",""
"2018-01-03 17:52:00","2018-01-03 18:08:33","71","62","1","B02682",""
"2018-01-03 17:58:45","2018-01-03 18:19:26","188","188","1","B02682",""
"2018-01-03 17:54:02","2018-01-03 18:56:34","260","97","","B02682",""
"2018-01-03 17:02:27","2018-01-03 17:12:35","166","116","1","B02682",""
"2018-01-03 17:07:20","2018-01-03 17:21:47","152","244","1","B02682",""
"2018-01-03 17:26:42","2018-01-03 17:46:57","244","151","1","B02682",""
"2018-01-03 17:41:53","2018-01-03 17:58:56","166","236","1","B02682",""
"2018-01-03 17:44:22","2018-01-03 18:00:39","166","75","1","B02682",""
"2018-01-03 17:09:25","2018-01-03 17:17:43","189","97","","B02682",""
"2018-01-03 17:22:02","2018-01-03 17:35:41","97","97","","B02682",""
"2018-01-03 17:21:59","2018-01-03 17:47:47","29","165","","B02682",""
"2018-01-03 17:48:37","2018-01-03 18:32:11","165","217","","B02682",""
"2018-01-03 17:25:35","2018-01-03 17:51:02","112","144","","B02682",""
"2018-01-03 17:10:26","2018-01-03 17:13:09","147","147","","B02682",""
"2018-01-03 17:25:06","2018-01-03 17:36:48","147","69","","B02682",""
"2018-01-03 17:48:13","2018-01-03 17:54:23","168","168","","B02682",""
"2018-01-03 17:59:52","2018-01-03 18:19:53","168","126","1","B02682",""
"2018-01-03 17:16:12","2018-01-03 18:08:11","100","138","","B02682",""
"2018-01-03 17:15:49","2018-01-03 17:31:55","134","82","","B02682",""
"2018-01-03 17:34:51","2018-01-03 17:45:17","82","129","","B02682",""
"2018-01-03 17:54:43","2018-01-03 18:15:35","129","223","","B02682",""
"2018-01-03 17:05:48","2018-01-03 17:45:10","26","188","1","B02682",""
"2018-01-03 17:37:01","2018-01-03 17:53:04","188","188","1","B02682",""
